variable_name,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code
P_CADIG_AESI,Major CA Digestive,SCTSPA,mesenterio universal,C0266235,Universal mesentery,narrow,P,CADIG,AESI,52159006,52159006,52159006
P_CADIG_AESI,Major CA Digestive,SCTSPA,microcolon,C0266200,Microcolon,narrow,P,CADIG,AESI,18389004,18389004,18389004
P_CADIG_AESI,Major CA Digestive,SCTSPA,microgastria congénita,C0266150,Congenital microgastria,narrow,P,CADIG,AESI,83714006,83714006,83714006
P_CADIG_AESI,Major CA Digestive,SCTSPA,obstrucción duodenal congénita por páncreas anular,C0266185,Congenital duodenal obstruction due to annular pancreas,narrow,P,CADIG,AESI,85836000,85836000,85836000
P_CADIG_AESI,Major CA Digestive,SCTSPA,oclusión congénita del ano con fístula,C0345220,Congenital occlusion of anus with fistula,narrow,P,CADIG,AESI,204721004,204721004,204721004
P_CADIG_AESI,Major CA Digestive,SCTSPA,páncreas accesorio,C0266268,Accessory pancreas,narrow,P,CADIG,AESI,79037006,79037006,79037006
P_CADIG_AESI,Major CA Digestive,SCTSPA,páncreas anular,C0149955,Annular pancreas,narrow,P,CADIG,AESI,40315008,40315008,40315008
P_CADIG_AESI,Major CA Digestive,SCTSPA,posición anómala de los órganos digestivos,C0266020,Congenital malposition of digestive organs,narrow,P,CADIG,AESI,73943003,73943003,73943003
P_CADIG_AESI,Major CA Digestive,SCTSPA,quiste coledociano,C0008340,Choledochal Cyst,narrow,P,CADIG,AESI,440471007,440471007,440471007
P_CADIG_AESI,Major CA Digestive,SCTSPA,quiste coledociano congénito,C0008340,Choledochal Cyst,narrow,P,CADIG,AESI,398197009,398197009,398197009
P_CADIG_AESI,Major CA Digestive,SCTSPA,quiste pancreático congénito,C0341480,Congenital pancreatic cyst,narrow,P,CADIG,AESI,204808002,204808002,204808002
P_CADIG_AESI,Major CA Digestive,SCTSPA,rotación anómala de colon,C0266196,Malrotation of colon,narrow,P,CADIG,AESI,6477005,6477005,6477005
P_CADIG_AESI,Major CA Digestive,SCTSPA,síndrome congénito del asa ciega,C0345261,Congenital blind loop syndrome,narrow,P,CADIG,AESI,253791005,253791005,253791005
P_CADIG_AESI,Major CA Digestive,SCTSPA,transposición de apéndice ileocecal,C0266207,Transposition of appendix,narrow,P,CADIG,AESI,5432003,5432003,5432003
P_CADIG_AESI,Major CA Digestive,SCTSPA,transposición de colon,C0266201,Transposition of colon,narrow,P,CADIG,AESI,8986002,8986002,8986002
P_CADIG_AESI,Major CA Digestive,SCTSPA,transposición de intestino,C0192798,Transposition of intestine (disorder),narrow,P,CADIG,AESI,39719008,39719008,39719008
P_CADIG_AESI,Major CA Digestive,SCTSPA,trastorno congénito de la vesícula y de la vía biliar,C0400971,Congenital disorder of gallbladder and biliary tract,narrow,P,CADIG,AESI,235913009,235913009,235913009
P_CADIG_AESI,Major CA Digestive,SCTSPA,vesícula biliar intrahepática,C0266255,Intrahepatic gallbladder,narrow,P,CADIG,AESI,78372005,78372005,78372005
P_CADIG_AESI,Major CA Digestive,SCTSPA,yeyuno imperforado,C0266175,Jejunal Atresia,narrow,P,CADIG,AESI,204702007,204702007,204702007
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",Free_text,"","","",narrow,P,CAEEFN,AESI,CAEEFN_narrow,CAEEFN_narrow,CAEEFN_narrow
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Absence and agenesis of lacrimal apparatus,C0495485,Absence and agenesis of lacrimal apparatus,narrow,P,CAEEFN,AESI,Q10.4,Q10.4,Q10.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Absence of eustachian tube,C0266616,Congenital absence of eustachian tube,narrow,P,CAEEFN,AESI,Q16.2,Q16.2,Q16.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Absence of iris,C0003076,Aniridia,narrow,P,CAEEFN,AESI,Q13.1,Q13.1,Q13.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Anophthalmos- microphthalmos and macrophthalmos,C0495488,Anophthalmos- microphthalmos and macrophthalmos,narrow,P,CAEEFN,AESI,Q11,Q11,Q11
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Coloboma of iris,C0266551,Congenital coloboma of iris,narrow,P,CAEEFN,AESI,Q13.0,Q13.0,Q13.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Coloboma of lens,C0344516,Coloboma of lens,narrow,P,CAEEFN,AESI,Q12.2,Q12.2,Q12.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital absence of (ear) auricle,C0702139,Congenital absence of external ear,narrow,P,CAEEFN,AESI,Q16.0,Q16.0,Q16.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital absence- atresia and stricture of auditory canal (external),C0495499,Congenital absence- atresia and stricture of auditory canal (external),narrow,P,CAEEFN,AESI,Q16.1,Q16.1,Q16.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital aphakia,C0152422,Congenital aphakia,narrow,P,CAEEFN,AESI,Q12.3,Q12.3,Q12.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital cataract,C0009691,Congenital cataract,narrow,P,CAEEFN,AESI,Q12.0,Q12.0,Q12.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital corneal opacity,C0344535,Congenital corneal opacity,narrow,P,CAEEFN,AESI,Q13.3,Q13.3,Q13.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital displaced lens,C0013581,Ectopia Lentis,narrow,P,CAEEFN,AESI,Q12.1,Q12.1,Q12.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital ectropion,C0266578,Congenital ectropion,narrow,P,CAEEFN,AESI,Q10.1,Q10.1,Q10.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital entropion,C0266579,Congenital entropion,narrow,P,CAEEFN,AESI,Q10.2,Q10.2,Q10.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital glaucoma,C0020302,Hydrophthalmos,narrow,P,CAEEFN,AESI,Q15.0,Q15.0,Q15.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital lens malformation- unspecified,C0339350,Congenital anomaly of lens,narrow,P,CAEEFN,AESI,Q12.9,Q12.9,Q12.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital lens malformations,C0339350,Congenital anomaly of lens,narrow,P,CAEEFN,AESI,Q12,Q12,Q12
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of anterior segment of eye- unspecified,C0495493,Congenital malformation of anterior segment of eye- unspecified,narrow,P,CAEEFN,AESI,Q13.9,Q13.9,Q13.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of choroid,C0521563,Congenital anomaly of choroid,narrow,P,CAEEFN,AESI,Q14.3,Q14.3,Q14.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of ear ossicles,C0158587,Congenital anomaly of ossicles of ear,narrow,P,CAEEFN,AESI,Q16.3,Q16.3,Q16.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of inner ear,C0685874,Congenital abnormal shape of inner ear,narrow,P,CAEEFN,AESI,Q16.5,Q16.5,Q16.5
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of optic disc,C0266566,Optic disc structural anomaly,narrow,P,CAEEFN,AESI,Q14.2,Q14.2,Q14.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of orbit,C0266587,Congenital anomaly of orbit,narrow,P,CAEEFN,AESI,Q10.7,Q10.7,Q10.7
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of posterior segment of eye- unspecified,C0439001,Congenital anomaly of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14.9,Q14.9,Q14.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of retina,C0266564,Congenital anomaly of retina,narrow,P,CAEEFN,AESI,Q14.1,Q14.1,Q14.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformation of vitreous humour,C0472503,Congenital malformation of vitreous humor,narrow,P,CAEEFN,AESI,Q14.0,Q14.0,Q14.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformations of anterior segment of eye,C0495493,Congenital malformation of anterior segment of eye- unspecified,narrow,P,CAEEFN,AESI,Q13,Q13,Q13
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformations of ear causing impairment of hearing,C0266592,Congenital anomaly of ear with impairment of hearing,narrow,P,CAEEFN,AESI,Q16,Q16,Q16
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital malformations of posterior segment of eye,C0439001,Congenital anomaly of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14,Q14,Q14
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Congenital ptosis,C0266573,Congenital ptosis,narrow,P,CAEEFN,AESI,Q10.0,Q10.0,Q10.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Cystic eyeball,C0158543,Congenital cystic eyeball,narrow,P,CAEEFN,AESI,Q11.0,Q11.0,Q11.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Macrotia,C0152421,Macrotia,narrow,P,CAEEFN,AESI,Q17.1,Q17.1,Q17.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Microphthalmos,C0026010,Microphthalmos,narrow,P,CAEEFN,AESI,Q11.2,Q11.2,Q11.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Microtia,C0152423,Congenital small ears,narrow,P,CAEEFN,AESI,Q17.2,Q17.2,Q17.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Misplaced ear,C0431477,Misplaced ear,narrow,P,CAEEFN,AESI,Q17.4,Q17.4,Q17.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other anophthalmos,C0477980,Other anophthalmos,narrow,P,CAEEFN,AESI,Q11.1,Q11.1,Q11.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other branchial cleft malformations,C0477991,Other branchial cleft malformations,narrow,P,CAEEFN,AESI,Q18.2,Q18.2,Q18.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital corneal malformations,C0477983,Other congenital corneal malformations,narrow,P,CAEEFN,AESI,Q13.4,Q13.4,Q13.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital lens malformations,C0477981,Other congenital lens malformations,narrow,P,CAEEFN,AESI,Q12.8,Q12.8,Q12.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of anterior segment of eye,C0477984,Other congenital malformations of anterior segment of eye,narrow,P,CAEEFN,AESI,Q13.8,Q13.8,Q13.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of eye,C0431440,Congenital anomaly eye other,narrow,P,CAEEFN,AESI,Q15,Q15,Q15
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of iris,C0477982,Other congenital malformations of iris,narrow,P,CAEEFN,AESI,Q13.2,Q13.2,Q13.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of lacrimal apparatus,C0477979,Other congenital malformations of lacrimal apparatus,narrow,P,CAEEFN,AESI,Q10.6,Q10.6,Q10.6
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of middle ear,C0477987,Other congenital malformations of middle ear,narrow,P,CAEEFN,AESI,Q16.4,Q16.4,Q16.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Other congenital malformations of posterior segment of eye,C0477985,Other congenital malformations of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14.8,Q14.8,Q14.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Sinus- fistula and cyst of branchial cleft,C0495505,Sinus- fistula and cyst of branchial cleft,narrow,P,CAEEFN,AESI,Q18.0,Q18.0,Q18.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10,Spherophakia,C0266542,Spherophakia,narrow,P,CAEEFN,AESI,Q12.4,Q12.4,Q12.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Absence of eustachian tube,C0266616,Congenital absence of eustachian tube,narrow,P,CAEEFN,AESI,Q16.2,Q16.2,Q16.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Absence of iris,C0003076,Aniridia,narrow,P,CAEEFN,AESI,Q13.1,Q13.1,Q13.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Agenesis of eye,C0003119,Anophthalmos,narrow,P,CAEEFN,AESI,Q11.1,Q11.1,Q11.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Anophthalmos- microphthalmos and macrophthalmos,C0495488,Anophthalmos- microphthalmos and macrophthalmos,narrow,P,CAEEFN,AESI,Q11,Q11,Q11
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Atresia of pupil,C0266550,Atresia of pupil,narrow,P,CAEEFN,AESI,Q13.2,Q13.2,Q13.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Branchial cleft malformation NOS,C0079037,Branchial Clefts-Congenital disorder,narrow,P,CAEEFN,AESI,Q18.2,Q18.2,Q18.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Coloboma NOS,C0009363,Congenital ocular coloboma (disorder),narrow,P,CAEEFN,AESI,Q13.0,Q13.0,Q13.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Coloboma of lens,C0344516,Coloboma of lens,narrow,P,CAEEFN,AESI,Q12.2,Q12.2,Q12.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital absence of (ear) auricle,C0702139,Congenital absence of external ear,narrow,P,CAEEFN,AESI,Q16.0,Q16.0,Q16.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital absence of punctum lacrimale,C0344509,Agenesis of punctum lacrimale,narrow,P,CAEEFN,AESI,Q10.4,Q10.4,Q10.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital absence- atresia and stricture of auditory canal (external),C0495499,Congenital absence- atresia and stricture of auditory canal (external),narrow,P,CAEEFN,AESI,Q16.1,Q16.1,Q16.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital aphakia,C0152422,Congenital aphakia,narrow,P,CAEEFN,AESI,Q12.3,Q12.3,Q12.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital cataract,C0009691,Congenital cataract,narrow,P,CAEEFN,AESI,Q12.0,Q12.0,Q12.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital corneal opacity,C0344535,Congenital corneal opacity,narrow,P,CAEEFN,AESI,Q13.3,Q13.3,Q13.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital displaced lens,C0013581,Ectopia Lentis,narrow,P,CAEEFN,AESI,Q12.1,Q12.1,Q12.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital ectropion,C0266578,Congenital ectropion,narrow,P,CAEEFN,AESI,Q10.1,Q10.1,Q10.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital entropion,C0266579,Congenital entropion,narrow,P,CAEEFN,AESI,Q10.2,Q10.2,Q10.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital glaucoma,C0020302,Hydrophthalmos,narrow,P,CAEEFN,AESI,Q15.0,Q15.0,Q15.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital lens malformation- unspecified,C0339350,Congenital anomaly of lens,narrow,P,CAEEFN,AESI,Q12.9,Q12.9,Q12.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital lens malformations,C0339350,Congenital anomaly of lens,narrow,P,CAEEFN,AESI,Q12,Q12,Q12
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of anterior segment of eye- unspecified,C0495493,Congenital malformation of anterior segment of eye- unspecified,narrow,P,CAEEFN,AESI,Q13.9,Q13.9,Q13.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of choroid,C0521563,Congenital anomaly of choroid,narrow,P,CAEEFN,AESI,Q14.3,Q14.3,Q14.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of ear ossicles,C0158587,Congenital anomaly of ossicles of ear,narrow,P,CAEEFN,AESI,Q16.3,Q16.3,Q16.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of inner ear,C0685874,Congenital abnormal shape of inner ear,narrow,P,CAEEFN,AESI,Q16.5,Q16.5,Q16.5
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of optic disc,C0266566,Optic disc structural anomaly,narrow,P,CAEEFN,AESI,Q14.2,Q14.2,Q14.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of orbit,C0266587,Congenital anomaly of orbit,narrow,P,CAEEFN,AESI,Q10.7,Q10.7,Q10.7
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformation of posterior segment of eye- unspecified,C0439001,Congenital anomaly of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14.9,Q14.9,Q14.9
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformations of anterior segment of eye,C0495493,Congenital malformation of anterior segment of eye- unspecified,narrow,P,CAEEFN,AESI,Q13,Q13,Q13
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformations of ear causing impairment of hearing,C0266592,Congenital anomaly of ear with impairment of hearing,narrow,P,CAEEFN,AESI,Q16,Q16,Q16
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital malformations of posterior segment of eye,C0439001,Congenital anomaly of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14,Q14,Q14
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital ptosis,C0266573,Congenital ptosis,narrow,P,CAEEFN,AESI,Q10.0,Q10.0,Q10.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital retinal aneurysm,C0266571,Congenital retinal aneurysm,narrow,P,CAEEFN,AESI,Q14.1,Q14.1,Q14.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Congenital vitreous opacity,C0344549,Congenital vitreous opacity,narrow,P,CAEEFN,AESI,Q14.0,Q14.0,Q14.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Cystic eyeball,C0158543,Congenital cystic eyeball,narrow,P,CAEEFN,AESI,Q11.0,Q11.0,Q11.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Hypoplasia of eye,C0266527,Hypoplasia of eye,narrow,P,CAEEFN,AESI,Q11.2,Q11.2,Q11.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Macrotia,C0152421,Macrotia,narrow,P,CAEEFN,AESI,Q17.1,Q17.1,Q17.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Microtia,C0152423,Congenital small ears,narrow,P,CAEEFN,AESI,Q17.2,Q17.2,Q17.2
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Misplaced ear,C0431477,Misplaced ear,narrow,P,CAEEFN,AESI,Q17.4,Q17.4,Q17.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital lens malformations,C0477981,Other congenital lens malformations,narrow,P,CAEEFN,AESI,Q12.8,Q12.8,Q12.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of anterior segment of eye,C0477984,Other congenital malformations of anterior segment of eye,narrow,P,CAEEFN,AESI,Q13.8,Q13.8,Q13.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of anterior segment of eye,C0477984,Other congenital malformations of anterior segment of eye,narrow,P,CAEEFN,AESI,Q13.89,Q13.89,Q13.89
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of eye,C0431440,Congenital anomaly eye other,narrow,P,CAEEFN,AESI,Q15,Q15,Q15
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of lacrimal apparatus,C0477979,Other congenital malformations of lacrimal apparatus,narrow,P,CAEEFN,AESI,Q10.6,Q10.6,Q10.6
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of middle ear,C0477987,Other congenital malformations of middle ear,narrow,P,CAEEFN,AESI,Q16.4,Q16.4,Q16.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Other congenital malformations of posterior segment of eye,C0477985,Other congenital malformations of posterior segment of eye,narrow,P,CAEEFN,AESI,Q14.8,Q14.8,Q14.8
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Peter-s anomaly,C0344559,Irido-corneo-trabecular dysgenesis (disorder),narrow,P,CAEEFN,AESI,Q13.4,Q13.4,Q13.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Rieger-s anomaly,C0265341,Rieger syndrome,narrow,P,CAEEFN,AESI,Q13.81,Q13.81,Q13.81
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Sinus- fistula and cyst of branchial cleft,C0495505,Sinus- fistula and cyst of branchial cleft,narrow,P,CAEEFN,AESI,Q18.0,Q18.0,Q18.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD10CM,Spherophakia,C0266542,Spherophakia,narrow,P,CAEEFN,AESI,Q12.4,Q12.4,Q12.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Absence of external ear,C0702139,Congenital absence of external ear,narrow,P,CAEEFN,AESI,744.01,744.01,744.01
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Aniridia,C0003076,Aniridia,narrow,P,CAEEFN,AESI,743.45,743.45,743.45
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Anomalies of ear ossicles,C0158587,Congenital anomaly of ossicles of ear,narrow,P,CAEEFN,AESI,744.04,744.04,744.04
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Anomalies of inner ear,C0685874,Congenital abnormal shape of inner ear,narrow,P,CAEEFN,AESI,744.05,744.05,744.05
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Anophthalmos,C0003119,Anophthalmos,narrow,P,CAEEFN,AESI,743.0,743.0,743.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Cervical auricle,C2363280,Cervical auricle (disorder),narrow,P,CAEEFN,AESI,744.43,744.43,744.43
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Clinical anophthalmos- unspecified,C0003119,Anophthalmos,narrow,P,CAEEFN,AESI,743.00,743.00,743.00
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Coloboma and other anomalies of anterior segment,C0158555,Coloboma and other anomalies of anterior segment,narrow,P,CAEEFN,AESI,743.4,743.4,743.4
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital anomalies of ear causing impairment of hearing,C0266592,Congenital anomaly of ear with impairment of hearing,narrow,P,CAEEFN,AESI,744.0,744.0,744.0
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital anomalies of lens shape,C0158553,Congenital anomaly of lens shape,narrow,P,CAEEFN,AESI,743.36,743.36,743.36
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital anomalies of posterior segment,C0439001,Congenital anomaly of posterior segment of eye,narrow,P,CAEEFN,AESI,743.5,743.5,743.5
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital aphakia,C0152422,Congenital aphakia,narrow,P,CAEEFN,AESI,743.35,743.35,743.35
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital capsular and subcapsular cataract,C0158549,Congenital capsular and subcapsular cataract,narrow,P,CAEEFN,AESI,743.31,743.31,743.31
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital cataract and lens anomalies,C0158548,Congenital cataract and lens anomalies,narrow,P,CAEEFN,AESI,743.3,743.3,743.3
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital cataract- unspecified,C0009691,Congenital cataract,narrow,P,CAEEFN,AESI,743.30,743.30,743.30
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital cortical and zonular cataract,C0489970,Cortical and zonular cataract,narrow,P,CAEEFN,AESI,743.32,743.32,743.32
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital ectopic lens,C0013581,Ectopia Lentis,narrow,P,CAEEFN,AESI,743.37,743.37,743.37
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital nuclear cataract,C0158551,Embryonal nuclear cataract (disorder),narrow,P,CAEEFN,AESI,743.33,743.33,743.33
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Congenital ptosis,C0266573,Congenital ptosis,narrow,P,CAEEFN,AESI,743.61,743.61,743.61
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Corneal opacities- interfering with vision- congenital,C0158557,Congenital corneal opacity interfering with vision,narrow,P,CAEEFN,AESI,743.42,743.42,743.42
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Cryptophthalmos,C0311249,Cryptophthalmos,narrow,P,CAEEFN,AESI,743.06,743.06,743.06
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Cystic eyeball- congenital,C0158543,Congenital cystic eyeball,narrow,P,CAEEFN,AESI,743.03,743.03,743.03
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Macrotia,C0152421,Macrotia,narrow,P,CAEEFN,AESI,744.22,744.22,744.22
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Microphthalmos,C0026010,Microphthalmos,narrow,P,CAEEFN,AESI,743.1,743.1,743.1
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Microphthalmos- unspecified,C0026010,Microphthalmos,narrow,P,CAEEFN,AESI,743.10,743.10,743.10
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Microtia,C0152423,Congenital small ears,narrow,P,CAEEFN,AESI,744.23,744.23,744.23
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Other congenital anomalies of anterior segment,C0029552,Other congenital anomalies of anterior segment,narrow,P,CAEEFN,AESI,743.49,743.49,743.49
P_CAEEFN_AESI,"Major CA eye,ear,face,neck",ICD9CM,Other congenital cataract and lens anomalies,C0158554,Other congenital cataract and lens anomalies,narrow,P,CAEEFN,AESI,743.39,743.39,743.39
